context,triplets
"But the authorities ’ harsh policing of the protests , coupled with a refusal by Hong Kong ’ s leader to completely withdraw the bill , mean protesters have returned to the streets time and again .","<triplet> the authorities ’ harsh policing of the protests , coupled with a refusal by Hong Kong ’ s leader to completely withdraw the bill <subj> mean protesters have returned to the streets time and again <obj> cause"
",The government passed a law to increase funding for research and development, in an effort to spur innovation.",<triplet> passed <subj> spur <obj> intend
They said the strikes would continue in the coming days to express solidarity with their leader .,<triplet> to express solidarity with their leader <subj> the strikes would continue in the coming days <obj> cause
"The government passed a law to increase access to financial services, in an effort to reduce inequality.",<triplet> passed <subj> reduce <obj> intend
"According to state media reports , police said a 33 year-old quarry worker , Wei Yinyong , was responsible for the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday , killing 10 and injuring 51 .",<triplet> the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday <subj> <SIG1>killing</SIG1> 10 and injuring 51 <obj> cause
"""Our analytics aim to provide transparency for the market on how businesses' operations may affect biodiversity, their dependency on natural systems, and to what extent companies are taking steps to mitigate these impacts across their value chains.""",<triplet> analytics <subj> biodiversity <obj> enable
The government passed a law to increase access to education in an effort to reduce poverty.,<triplet> passed <subj> reduce <obj> intend
The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from destabilizing the region.,<triplet> Arms embargo <subj> Destabilizing <obj> prevent
The United Nations has launched a new initiative to promote global cooperation on climate change and to reduce greenhouse gas emissions.,<triplet> initiative <subj> promote <obj> enable
The United Nations has imposed a travel ban on certain individuals in an effort to prevent the spread of human trafficking.,<triplet> Ban <subj> Trafficking <obj> prevent
"Kishore Chandra Deo splits Cong , says Salwa Judum was a ' sinful strategy ' - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu May 30 2013 , 22:07 hrs Activists of Youth Indian National Trade Union Congress ( INTUC ) protest against recent Naxal attack on Congress leaders , in Raipur on Thursday .",<triplet> against recent Naxal attack on Congress leaders <subj> Activists of Youth Indian National Trade Union Congress ( INTUC ) protest <obj> cause
"KURNOOL : Capital punishment sought for rape accused July 23 , 2015 00:00 IST YSR Congress activists staged a demonstration at the Gandhi statue in front of the Kurnool Collectorate on Wednesday , seeking capital punishment for Khaja Pasha who allegedly raped a seven-year-old girl in Khadagpura on July 19 .",<triplet> seeking capital punishment for Khaja Pasha who allegedly raped a seven-year-old girl in Khadagpura on July 19 <subj> Congress activists staged a demonstration at the Gandhi statue in front of the Kurnool Collectorate on Wednesday <obj> cause
“ They blocked access to the villages by cutting down trees .,<triplet> cutting down trees <subj> They blocked access to the villages <obj> cause
The United States and China agreed to a trade deal that would reduce tariffs and increase access to Chinese markets for American companies.,<triplet> agreed <subj> increase <obj> intend
The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from engaging in further acts of violence.,<triplet> Arms embargo <subj> Violence <obj> prevent
"CHENNAI : Give free hand to police : Karunanidhi September 27 , 2016 00:00 IST DMK leader M. Karunanidhi on Monday alleged that violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar because the police was not given a free hand to deal with the situation .",<triplet> the police was not given a free hand to deal with the situation <subj> violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar <obj> cause
"CHENNAI : Give free hand to police : Karunanidhi September 27 , 2016 00:00 IST DMK leader M. Karunanidhi on Monday alleged that violence broke out in Coimbatore and Tirupur districts following the murder of Hindu Munnani spokesperson C. Sasikumar because the police was not given a free hand to deal with the situation .",<triplet> the murder of Hindu Munnani spokesperson C. Sasikumar <subj> violence broke out in Coimbatore and Tirupur districts <obj> cause
President Bush's political argument for going to a groundwar has been strengthened by the growing stream of reports ofwanton Iraqi destruction inside Kuwait.,<triplet> destruction <subj> argument <obj> cause
The government has implemented a series of measures to prevent the spread of corruption.,<triplet> Measures <subj> Corruption <obj> prevent
The government has implemented a series of measures to prevent the abuse of power by public officials.,<triplet> measures <subj> abuse <obj> prevent
