Unnamed: 0,corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs,Event1_Type,Event2_Type,relation,stripped_index,type_relation,Average_Similarity
611,cnc,1.0,1.0,0.0,enable_1_1_0,"Police are authorised to carry out random spot checks to ensure that quarantine rules are respected, with non-compliance punished with fines of up to 1,500 euros ($1,800).","[""Police are authorised to carry out random spot <ARG0>checks</ARG0> to ensure that <ARG1>quarantine</ARG1> rules are respected, with non-compliance punished with fines of up to 1,500 euros ($1,800).""]",0.0,Law Enforcement Action,Public Health Measure,enable,enable,Law Enforcement Action enable Public Health Measure,
613,cnc,1.0,1.0,0.0,enable_1_1_0,Hyper-Personalized Recommendations will also help increase the matchmaking accuracy and enable companies to seize business opportunities effectively.,"[""<ARG0>Hyper-Personalized</ARG0> Recommendations will also help increase the <ARG1>matchmaking</ARG1> accuracy and enable companies to seize business opportunities effectively.""]",0.0,Technological Advancement,Business Opportunity Seizure,enable,enable,Technological Advancement enable Business Opportunity Seizure,
614,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on South Sudan in an effort to prevent further <ARG1>violence</ARG1> and human rights abuses.""]",0.0,Arms Embargo,Human Rights Abuses,prevent,prevent,Arms Embargo prevent Human Rights Abuses,
615,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of measures to prevent the illegal trade of wildlife.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the illegal <ARG1>trade</ARG1> of wildlife.""]",0.0,Natural Disaster,Environmental Policy Change,prevent,prevent,Natural Disaster prevent Environmental Policy Change,
617,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has declared a new resolution to end the use of chemical weapons in any form.,"[""The United Nations has declared a new <ARG0>resolution</ARG0> to <ARG1>end</ARG1> the use of chemical weapons in any form.""]",0.0,International Agreement,Weapons Control,enable,enable,International Agreement enable Weapons Control,
621,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to protect the public from the abuse of power.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from the <ARG1>Abuse of Power</ARG1>.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
623,cnc,1.0,1.0,0.0,enable_1_1_0,"The U.S. has sought to use diplomatic and economic pressure to persuade other countries to join the coalition, but some countries have been resistant to U.S. demands.","[""The U.S. has sought to use diplomatic and economic <ARG0>pressure</ARG0> to persuade other countries to <ARG1>join</ARG1> the coalition, but some countries have been resistant to U.S. demands.""]",0.0,Diplomatic Tension,Coalition Building,enable,enable,Diplomatic Tension enable Coalition Building,
624,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to prevent the destruction of cultural heritage sites.,"[""The government has implemented a series of <ARG0>laws</ARG0> to prevent the <ARG1>Destruction</ARG1> of cultural heritage sites.""]",0.0,Natural Disaster,Legal Change,prevent,prevent,Natural Disaster prevent Legal Change,
625,cnc,1.0,1.0,0.0,enable_1_1_0,"If they beat Chelsea, City will have completed a memorable treble after clinching the Premier League title and lifting the League Cup earlier this season.","[""If they <ARG0>beat</ARG0> Chelsea, City will have completed a memorable <ARG1>treble</ARG1> after clinching the Premier League title and lifting the League Cup earlier this season.""]",0.0,Sports Victory,Achievement (Memorable Treble),enable,enable,Sports Victory enable Achievement (Memorable Treble),
626,cnc,1.0,1.0,0.0,prevent_1_1_0,"Dismissing the motion against him, he said it contained ""so many absurd things that there is even no sense in answering to all of them"".","[""Dismissing the motion against him, he said it contained  so many <ARG0>absurd</ARG0> things that there is even no sense in <ARG1>answering</ARG1> to all of them .""]",0.0,Natural Disaster,Legal Dispute,prevent,prevent,Natural Disaster prevent Legal Dispute,
628,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties for drug traffickers.","[""The government has implemented a series of measures to prevent the illegal <ARG1>Trafficking</ARG1> of drugs, including increased border <ARG0>Security</ARG0> and increased penalties for drug traffickers.""]",0.0,Natural Disaster,Law Enforcement Initiative,prevent,prevent,Natural Disaster prevent Law Enforcement Initiative,
629,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has passed legislation to prevent companies from engaging in unfair labor practices.,"[""The government has passed <ARG0>Legislation</ARG0> to prevent companies from engaging in <ARG1>unfair labor practices</ARG1>.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
630,cnc,1.0,1.0,0.0,prevent_1_1_0,"But no announcements have been made since, and an initial explosion of angry social media posts about the affair quickly dried up as China's internet censors apparently moved to contain criticism over the public-safety breach.","[""But no announcements have been made since, and an initial explosion of angry social media posts about the affair quickly dried up as China s internet <ARG0>censors</ARG0> apparently moved to contain criticism over the public-safety <ARG1>breach</ARG1>.""]",0.0,Censorship,Data Breach,prevent,prevent,Censorship prevent Data Breach,
632,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations Security Council has unanimously adopted a resolution calling for an immediate end to the conflict in Syria.,"[""The United Nations Security Council has unanimously <ARG0>adopted</ARG0> a resolution calling for an immediate <ARG1>end</ARG1> to the conflict in Syria.""]",0.0,Natural Disaster,Political Decision,enable,enable,Natural Disaster enable Political Decision,
633,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has implemented a series of laws to prevent the exploitation of the elderly.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to prevent the <ARG1>exploitation</ARG1> of the elderly.""]",0.0,Natural Disaster,Regulatory Change,prevent,prevent,Natural Disaster prevent Regulatory Change,
636,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has also called for an international coalition to provide humanitarian aid to the people of Iraq and to ensure that Iraq complies with international law.,"[""The United Nations has also called for an international <ARG0>coalition</ARG0> to <ARG1>provide</ARG1> humanitarian aid to the people of Iraq and to ensure that Iraq complies with international law.""]",0.0,International Coalition Formation,Humanitarian Aid Provision,enable,enable,International Coalition Formation enable Humanitarian Aid Provision,
639,cnc,1.0,1.0,0.0,enable_1_1_0,"""The longer-term results from the ANDROMEDA study show sustained overall deep haematologic responses and further establish the potential of the subcutaneous formulation of daratumumab as a new treatment regimen in patients with AL amyloidosis, and I'm also encouraged to see additional investigational data showing cardiac and renal responses in these patients.""","[""The longer-term <ARG0>results</ARG0> from the ANDROMEDA study show sustained overall deep haematologic responses and further establish the potential of the subcutaneous formulation of daratumumab as a new <ARG1>treatment</ARG1> regimen in patients with AL amyloidosis, and I m also encouraged to see additional investigational data showing cardiac and renal responses in these patients.""]",0.0,Natural Disaster,Medical Breakthrough,enable,enable,Natural Disaster enable Medical Breakthrough,
643,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed a travel ban on certain countries in an effort to prevent the spread of human trafficking.,"[""The United Nations has imposed a <ARG0>Travel ban</ARG0> on certain countries in an effort to prevent the spread of <ARG1>Human trafficking</ARG1>.""]",0.0,International Policy Change,Human Rights Violation,prevent,prevent,International Policy Change prevent Human Rights Violation,
646,cnc,1.0,1.0,0.0,prevent_1_1_0,"The government has implemented a series of measures to prevent the illegal trafficking of weapons, including increased border security and increased penalties.","[""The government has implemented a series of measures to prevent the <ARG1>illegal trafficking of weapons</ARG1>, including increased border security and increased <ARG0>penalties</ARG0>.""]",0.0,Law Enforcement Measure,Illegal Activity,prevent,prevent,Law Enforcement Measure prevent Illegal Activity,
647,cnc,1.0,1.0,0.0,prevent_1_1_0,The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from acquiring weapons of mass destruction.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Iran in an effort to prevent the country from acquiring <ARG1>weapons of mass destruction</ARG1>.""]",0.0,Economic Sanction,Weapons Proliferation,prevent,prevent,Economic Sanction prevent Weapons Proliferation,
649,cnc,1.0,1.0,0.0,enable_1_1_0,The Canadian government has announced a new plan to invest in renewable energy sources and reduce reliance on fossil fuels.,"[""The Canadian government has announced a new <ARG0>plan</ARG0> to invest in <ARG1>renewable</ARG1> energy sources and reduce reliance on fossil fuels.""]",0.0,Natural Disaster,Environmental Policy Change,enable,enable,Natural Disaster enable Environmental Policy Change,
650,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has passed a resolution calling for an end to the use of torture in detention facilities.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of torture in detention facilities.""]",0.0,Human Rights Development,Legal Change,enable,enable,Human Rights Development enable Legal Change,
652,cnc,1.0,1.0,0.0,enable_1_1_0,The United Nations has adopted a resolution calling for an end to the use of cluster munitions in armed conflicts.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of cluster munitions in armed conflicts.""]",0.0,International Agreement,Arms Control Agreement,enable,enable,International Agreement enable Arms Control Agreement,
654,cnc,1.0,1.0,0.0,enable_1_1_0,The European Union has imposed economic sanctions on the Syrian government in an effort to pressure them to end the conflict.,"[""The European Union has imposed economic <ARG0>sanctions</ARG0> on the Syrian government in an effort to <ARG1>pressure</ARG1> them to end the conflict.""]",0.0,Economic Sanctions,Political Pressure,enable,enable,Economic Sanctions enable Political Pressure,
655,cnc,1.0,1.0,0.0,enable_1_1_0,The government has also announced plans to invest in education initiatives to ensure that all citizens have access to quality education.,"[""The government has also announced plans to <ARG0>invest</ARG0> in education initiatives to ensure that all citizens have <ARG1>access</ARG1> to quality education.""]",0.0,Government Initiative,Education Access,enable,enable,Government Initiative enable Education Access,
656,cnc,1.0,1.0,0.0,prevent_1_1_0,The government has passed legislation to prevent companies from exploiting natural resources without proper environmental safeguards.,"[""The government has passed <ARG0>legislation</ARG0> to prevent companies from <ARG1>exploiting</ARG1> natural resources without proper environmental safeguards.""]",0.0,Government Regulation,Environmental Exploitation,prevent,prevent,Government Regulation prevent Environmental Exploitation,
