context,triplets
"Tamil Nadu witnessed high-voltage protests for days over the UNHRC resolution on Lanka , with political parties and students demanding that the Centre take a strong stand against what was being seen as “ genocide ’ ’ of ethnic Tamils .",<triplet> political parties and students demanding that the Centre take a strong stand against what was being seen as “ genocide ’ ’ of ethnic Tamils <subj> Tamil Nadu witnessed high-voltage protests for days over the UNHRC resolution on Lanka <obj> cause
"Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State once it was assured of worker safety after two people were killed during a National Union of Mineworkers ( NUM ) meeting at the mine , Goldfields spokesman Willie Jacobsz said on Wednesday .",<triplet> it was assured of worker safety <subj> Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State <obj> cause
About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,<triplet> a dispute in mileage payment <subj> About 125 bus operators across Gauteng stopped reporting for duty two weeks ago <obj> cause
About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,<triplet> duty <subj> reporting <obj> cause
"Earlier , police spokeswoman Lt-Col Katlego Mogale said he was shot after protesting residents barricaded roads with stones and burning tyres .",<triplet> protesting residents barricaded roads with stones and burning tyres <subj> he was shot <obj> cause
""" The relay fast is a way of supporting Anna from Pune .",<triplet> a way of supporting Anna from Pune <subj> The relay fast <obj> cause
"But as we work for the people , we obliged their request and released the men , ” said a Maoist leader who handed over the abducted to the tribal leaders .",<triplet> we work for the people <subj> we obliged their request and released the men <obj> cause
"But as we work for the people , we obliged their request and released the men , ” said a Maoist leader who handed over the abducted to the tribal leaders .",<triplet> we obliged their request <subj> released the men <obj> cause
The ongoing rallies are the latest manifestation of growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders .,<triplet> growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders <subj> The ongoing rallies <obj> cause
"Speaking to mediapersons after the meeting , Pandian said he and Nallakannu had requested the CM to withdraw cases registered against those protesting against KKNPP as they had staged demonstrations in a peaceful manner .",<triplet> they had staged demonstrations in a peaceful manner <subj> he and Nallakannu had requested the CM to withdraw cases registered against those protesting against KKNPP <obj> cause
"Among those taking part was the April 5th Action Group , whose members carried a wooden coffin to commemorate those killed in the crackdown .","<triplet> to commemorate those killed in the crackdown <subj> Among those taking part was the April 5th Action Group , whose members carried a wooden coffin <obj> cause"
"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours Rumour mills are abuzz in Warangal hinting that YSR Congress party leader and former Minister Konda Surekha may join the Congress soon .",<triplet> Her absence from Vijayamma ’ s protest meet <subj> rumours <obj> cause
"TAMIL NADU Post blasts , the web of security tightens May 29 , 2014 00:00 IST Railway stations , places of worship , cinema halls , malls – the enhanced protective measures are everywhere The May Day twin blasts on platform nine of Chennai Central sent a strong message to various enforcement agencies in the city .","<triplet> The May Day twin blasts on platform nine of Chennai Central sent a strong message to various enforcement agencies in the city <subj> Railway stations , places of worship , cinema halls , malls – the enhanced protective measures are everywhere <obj> cause"
"By noon , veteran BJP leader O. Rajagopal took over the fast as Krishnadas had to go for campaigning .",<triplet> Krishnadas had to go for campaigning <subj> veteran BJP leader O. Rajagopal took over the fast <obj> cause
"Up to 4,000 mineworkers staged a sit-in strike at an Anglo American Platinum mine in South Africa 's restive platinum belt Friday over the suspension of four leaders , a union representative told AFP .","<triplet> the suspension of four leaders <subj> Up to 4,000 mineworkers staged a sit-in strike at an Anglo American Platinum mine in South Africa 's restive platinum belt Friday <obj> cause"
"Several thousand protesters took to the streets after six pro-independence candidates , foremost amongst them Leung , were barred from the upcoming election in what critics condemned as an act of political censorship designed to snuff out opposition to Beijing ’ s authoritarian rule .","<triplet> six pro-independence candidates , foremost amongst them Leung , were barred from the upcoming election <subj> Several thousand protesters took to the streets <obj> cause"
"Several thousand protesters took to the streets after six pro-independence candidates , foremost amongst them Leung , were barred from the upcoming election in what critics condemned as an act of political censorship designed to snuff out opposition to Beijing ’ s authoritarian rule .","<triplet> an act of political censorship designed to snuff out opposition to Beijing ’ s authoritarian rule <subj> six pro-independence candidates , foremost amongst them Leung , were barred from the upcoming election <obj> cause"
"Indira landed in Nalanda and waded into the floodwaters on an elephant to visit each Dalit family , which had lost members in the caste pogrom .","<triplet> to visit each Dalit family , which had lost members in the caste pogrom <subj> Indira landed in Nalanda and waded into the floodwaters on an elephant <obj> cause"
"The protesters , led by the Gaya district unit BJP President Anil Swami , raised slogans against the district police demanding arrest of the prime accused in the murder case .","<triplet> demanding arrest of the prime accused in the murder case <subj> The protesters , led by the Gaya district unit BJP President Anil Swami , raised slogans against the district police <obj> cause"
"Students went on a rampage on Tuesday in protest of increased fees , which had led to violent demonstrations earlier this year , Radio 702 reports .",<triplet> in protest of increased fees <subj> Students went on a rampage on Tuesday <obj> cause
"Students went on a rampage on Tuesday in protest of increased fees , which had led to violent demonstrations earlier this year , Radio 702 reports .",<triplet> Students went on a rampage on Tuesday <subj> which had led to violent demonstrations earlier this year <obj> cause
