context,triplets
The government passed a new law to protect the rights of disabled persons in an effort to promote inclusion.,<triplet> passed <subj> promote <obj> intend
The United States has introduced a new policy to ensure that all citizens have access to quality healthcare.,<triplet> policy <subj> access <obj> enable
The government passed a law to increase access to mental health services and reduce the stigma associated with mental illness.,<triplet> passed <subj> reduce <obj> intend
"The stadium is one of a growing list of venues across Melbourne visited by positive cases, leaving state health officials rushing to test and trace across the city of five million, which endured a devastating four-month lockdown after an outbreak last year.",<triplet> cases <subj> test <obj> enable
The government has also announced plans to invest in infrastructure projects to improve transportation networks and access to essential services.,<triplet> infrastructure <subj> improve <obj> enable
"The government is introducing a new law to protect the rights of victims of domestic violence, in an effort to ensure their safety and access to justice.",<triplet> protect <subj> ensure <obj> intend
",The government has implemented a series of reforms to promote free and fair elections and reduce political interference.",<triplet> promote <subj> free <obj> intend
The United Nations has adopted a new agreement that will require all countries to promote sustainable development and combat climate change.,<triplet> agreement <subj> promote <obj> enable
The United States and its allies have imposed a naval blockade of North Korea in an effort to prevent the country from importing weapons and supplies.,<triplet> blockade <subj> weapons <obj> prevent
"If the government succeeds in seizing Mr. Antar's assets, he could be left without top-flight legal representation, because his attorneys are likely to quit, according to individuals familiar with the case. ",<triplet> quit <subj> left <obj> cause
"He took Polly Peck, once a small fabric wholesaler, and used it at as a base to build a conglomerate that has been doubling its profits annually since 1980. ",<triplet> build <subj> doubling <obj> cause
"The directors said if Messrs. Drabinsky and Gottlieb mail an offer to shareholders by Nov. 22, it will reimburse them a maximum of C$8.5 million for expenses related to a bid.    ",<triplet> offer <subj> reimburse <obj> cause
"The government passed a law to increase the availability of renewable energy sources, in an effort to reduce dependence on fossil fuels.",<triplet> increase <subj> reduce <obj> intend
"Nonetheless, concern about the chip may have been responsible for a decline of 87.5 cents in Intel's stock to $32 a share yesterday in over-the-counter trading, on volume of 3,609,800 shares, and partly responsible for a drop in Compaq's stock in New York Stock Exchange composite trading on Wednesday. ",<triplet> concern <subj> decline <obj> cause
",The legislature passed a law to protect the environment from pollution.",<triplet> Passed <subj> Protect <obj> intend
"The government has passed a new law to increase the availability of affordable housing, in an effort to reduce homelessness.",<triplet> passed <subj> reduce <obj> intend
The United Nations has imposed an arms embargo on a country in an effort to prevent it from committing human rights abuses.,<triplet> embargo <subj> abuses <obj> prevent
",The government passed a law to increase funding for renewable energy sources, in an effort to reduce carbon emissions.",<triplet> passed <subj> reduce <obj> intend
The government introduced a new program to provide incentives for businesses to hire more workers.,<triplet> introduced <subj> hire <obj> intend
"The government passed a law to increase access to clean energy sources, in an effort to reduce greenhouse gas emissions and combat climate change.",<triplet> increase <subj> reduce <obj> intend
"The U.S. government yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",<triplet> embargo <subj> stopping <obj> enable
"For students and educators, AWS will provide higher education institutions and their educators with cloud computing courses to prepare students to pursue industry-recognized certifications and careers in cloud. computing.",<triplet> courses <subj> careers <obj> enable
